papel,Tipo,Empresa,setor,Subsetor,Valor_de_mercado,Valor_da_firma,ult_balanco_processado,numero_de_acoes,Ativo,Disponibilidades,Ativo_Circulante,Div_Bruta,Div_Liquida,Patrimonio_Liq,PSR,VPA,LPA,P/l,P/VP,P/EBIT,Marg_Liquida%,Div_Yield_%,ROIC_%,ROE_%,Liquidez_Corr
CORR4,PN,CORREA RIBEIRO SA COM. IND. PN,Exploração de Imóveis,Exploração de Imóveis,2084000.0,-2244000.0,30/09/2018,23153.0,13656000.0,4328000.0,9999000.0,,-4328000.0,951000.0,1.32,41.07,-106.73,-0.84,2.19,-0.93,-156.6,0.0,-24.0,-259.8,39.84
COCE6,PNB,CIA ENERG CEARA - COELCE PNB,Energia Elétrica,Energia Elétrica,2724920000.0,4449470000.0,31/12/2018,77855000.0,6490160000.0,163815000.0,1881360000.0,1888360000.0,1724540000.0,2862640000.0,0.53,36.77,4.68,7.48,0.95,5.76,7.1,0.0,8.4,12.7,0.91
CORR3,ON,CORREA RIBEIRO SA COM. IND. ON,Exploração de Imóveis,Exploração de Imóveis,277836.0,-4050160.0,30/09/2018,23153.0,13656000.0,4328000.0,9999000.0,,-4328000.0,951000.0,0.18,41.07,-106.73,-0.11,0.29,-0.12,-156.6,0.0,-24.0,-259.8,39.84
COCE5,PNA,CIA ENERG CEARA - COELCE PNA,Energia Elétrica,Energia Elétrica,4293700000.0,6018250000.0,31/12/2018,77855000.0,6490160000.0,163815000.0,1881360000.0,1888360000.0,1724540000.0,2862640000.0,0.84,36.77,4.68,11.78,1.5,9.08,7.1,2.0,8.4,12.7,0.91
COCE3,ON,CIA ENERG CEARA - COELCE ON,Energia Elétrica,Energia Elétrica,3586780000.0,5311320000.0,31/12/2018,77855000.0,6490160000.0,163815000.0,1881360000.0,1888360000.0,1724540000.0,2862640000.0,0.7,36.77,4.68,9.84,1.25,7.58,7.1,2.4,8.4,12.7,0.91
CMMA4,PN,CMA PARTICIPACOES SA PN,,,,-4000.0,31/12/2004,,4000.0,4000.0,4000.0,,-4000.0,-79623000.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,-1.9,
CNFB4,PN N1,CONFAB PN N1,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,2433530000.0,2957370000.0,31/03/2012,406266000.0,2790060000.0,200804000.0,1282700000.0,724644000.0,523840000.0,1552470000.0,1.51,3.82,0.66,9.01,1.57,8.27,16.8,0.0,12.0,17.4,2.2
CMIG4,PN N1,CEMIG PN N1,Energia Elétrica,Energia Elétrica,21706200000.0,35035300000.0,30/09/2018,1458750000.0,43183100000.0,2065000000.0,9536520000.0,15394100000.0,13329100000.0,14968500000.0,0.93,10.26,0.89,16.67,1.45,5.5,5.6,3.9,10.2,8.7,1.21
CMIG3,ON N1,CEMIG ON N1,Energia Elétrica,Energia Elétrica,25951200000.0,39280300000.0,30/09/2018,1458750000.0,43183100000.0,2065000000.0,9536520000.0,15394100000.0,13329100000.0,14968500000.0,1.11,10.26,0.89,19.93,1.73,6.57,5.6,1.0,10.2,8.7,1.21
CMET4,PN,CAEMI PN,,,15326200000.0,14301200000.0,31/03/2006,3919750000.0,4887690000.0,1527850000.0,2603240000.0,502845000.0,-1025010000.0,2847970000.0,3.07,0.73,0.48,8.1,5.38,5.72,43.0,0.0,81.4,66.4,2.64
CLSC6,PNB N2,CELESC PNB N2,Energia Elétrica,Energia Elétrica,,,30/09/2018,38572000.0,9516160000.0,318009000.0,3980340000.0,876971000.0,558962000.0,2010400000.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,9.3,
CLSC5,PNA N2,CELESC PNA N2,Energia Elétrica,Energia Elétrica,1504690000.0,2063660000.0,30/09/2018,38572000.0,9516160000.0,318009000.0,3980340000.0,876971000.0,558962000.0,2010400000.0,0.19,52.12,4.85,8.04,0.75,4.81,2.4,0.0,3.8,9.3,0.86
CLSC4,PN N2,CELESC PN N2,Energia Elétrica,Energia Elétrica,1991860000.0,2550820000.0,30/09/2018,38572000.0,9516160000.0,318009000.0,3980340000.0,876971000.0,558962000.0,2010400000.0,0.25,52.12,4.85,10.64,0.99,6.37,2.4,1.0,3.8,9.3,0.86
CLAN4,PN,CLARION PN,Alimentos,Grãos e Derivados,476109000.0,561899000.0,31/12/2012,158703000.0,1171790000.0,8000.0,84641000.0,85798000.0,85790000.0,1012240000.0,15.15,6.38,-0.07,-44.92,0.47,-82.56,-33.7,0.0,-0.5,-1.0,0.73
CLSC3,ON N2,CELESC ON N2,Energia Elétrica,Energia Elétrica,2198600000.0,2757570000.0,30/09/2018,38572000.0,9516160000.0,318009000.0,3980340000.0,876971000.0,558962000.0,2010400000.0,0.28,52.12,4.85,11.74,1.09,7.03,2.4,0.8,3.8,9.3,0.86
CLAN3,ON,CLARION ON,Alimentos,Grãos e Derivados,,,31/12/2012,158703000.0,1171790000.0,8000.0,84641000.0,85798000.0,85790000.0,1012240000.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,-1.0,
CIQU4,PN,CACIQUE PN,Alimentos,Café,311601000.0,550260000.0,30/09/2014,24948000.0,605562000.0,8666000.0,350632000.0,247325000.0,238659000.0,296175000.0,0.41,11.87,1.88,6.63,1.05,4.25,6.2,0.0,12.7,15.9,1.36
CIQU3,ON,CACIQUE ON,Alimentos,Café,311601000.0,550260000.0,30/09/2014,24948000.0,605562000.0,8666000.0,350632000.0,247325000.0,238659000.0,296175000.0,0.41,11.87,1.88,6.63,1.05,4.25,6.2,0.0,12.7,15.9,1.36
CIEL3,ON NM,CIELO ON NM,Serviços Financeiros Diversos,Serviços Financeiros Diversos,29341600000.0,34330200000.0,31/12/2018,2716820000.0,82563100000.0,2874420000.0,65967300000.0,7862980000.0,4988550000.0,11204100000.0,2.51,4.12,1.23,8.78,2.62,7.31,30.5,11.9,15.9,29.8,1.16
CGRA4,PN,GRAZZIOTIN PN,Comércio,"Tecidos, Vestuário e Calçados",503316000.0,441022000.0,31/12/2018,20213500.0,706364000.0,62294200.0,317936000.0,,-62294200.0,497946000.0,1.09,24.63,2.66,9.36,1.01,10.72,11.6,4.4,8.3,10.8,2.32
CGOS3,ON,CELG ON,Energia Elétrica,Energia Elétrica,858836000.0,1908770000.0,31/12/2007,32780000.0,5127470000.0,75680000.0,1232320000.0,1125610000.0,1049930000.0,453387000.0,0.51,13.83,-5.4,-4.85,1.89,-256.6,-10.5,0.0,-0.1,-39.0,0.54
CGAS5,PNAS,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS,Gás,Gás,10794200000.0,13843100000.0,31/12/2018,132023000.0,8360580000.0,602618000.0,3232520000.0,3651550000.0,3048930000.0,2721320000.0,1.58,20.61,10.15,8.06,3.97,10.0,19.6,6.0,16.0,49.2,1.69
CGAS3,ON,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS ON,Gás,Gás,10561800000.0,13610800000.0,31/12/2018,132023000.0,8360580000.0,602618000.0,3232520000.0,3651550000.0,3048930000.0,2721320000.0,1.54,20.61,10.15,7.89,3.88,9.78,19.6,5.5,16.0,49.2,1.69
CFLU4,PN,COCA COLA PN,,,,,30/09/2005,,112007000.0,5856000.0,33438000.0,3453000.0,-2403000.0,60351000.0,,0.0,0.0,0.0,0.0,,10.7,0.0,17.7,32.2,1.1
CESP6,PNB,CESP CIA ENERGETICA SAO PAULO PNB,Energia Elétrica,Energia Elétrica,8122070000.0,7958440000.0,30/09/2018,327503000.0,10489000000.0,473567000.0,924042000.0,309929000.0,-163638000.0,7352760000.0,5.01,22.45,0.41,61.02,1.1,21.52,8.2,0.2,3.8,1.8,1.35
CESP5,PNA,CESP CIA ENERGETICA SAO PAULO PNA,Energia Elétrica,Energia Elétrica,8187580000.0,8023940000.0,30/09/2018,327503000.0,10489000000.0,473567000.0,924042000.0,309929000.0,-163638000.0,7352760000.0,5.05,22.45,0.41,61.51,1.11,21.69,8.2,7.3,3.8,1.8,1.35
CGRA3,ON,GRAZZIOTIN ON,Comércio,"Tecidos, Vestuário e Calçados",509380000.0,447086000.0,31/12/2018,20213500.0,706364000.0,62294200.0,317936000.0,,-62294200.0,497946000.0,1.1,24.63,2.66,9.47,1.02,10.85,11.6,4.4,8.3,10.8,2.32
CEPE6,PNB,CELPE PNB,Energia Elétrica,Energia Elétrica,1454930000.0,5507060000.0,31/12/2018,74612000.0,7763420000.0,662576000.0,2309000000.0,4714700000.0,4052130000.0,1593470000.0,0.26,21.36,1.5,13.0,0.91,3.23,2.0,3.8,6.9,7.0,1.35
CESP3,ON,CESP CIA ENERGETICA SAO PAULO ON,Energia Elétrica,Energia Elétrica,7178870000.0,7015230000.0,30/09/2018,327503000.0,10489000000.0,473567000.0,924042000.0,309929000.0,-163638000.0,7352760000.0,4.43,22.45,0.41,53.93,0.98,19.02,8.2,0.2,3.8,1.8,1.35
CEPE5,PNA,CELPE PNA,Energia Elétrica,Energia Elétrica,1343020000.0,5395140000.0,31/12/2018,74612000.0,7763420000.0,662576000.0,2309000000.0,4714700000.0,4052130000.0,1593470000.0,0.24,21.36,1.5,12.0,0.84,2.98,2.0,3.7,6.9,7.0,1.35
CEPE3,ON,CELPE ON,Energia Elétrica,Energia Elétrica,1830230000.0,5882360000.0,31/12/2018,74612000.0,7763420000.0,662576000.0,2309000000.0,4714700000.0,4052130000.0,1593470000.0,0.33,21.36,1.5,16.36,1.15,4.06,2.0,0.0,6.9,7.0,1.35
CELP7,PNC,CELPA PNC,Energia Elétrica,Energia Elétrica,8968840000.0,11207500000.0,30/09/2018,2209070000.0,8929780000.0,842045000.0,3040870000.0,3080670000.0,2238620000.0,2760680000.0,1.59,1.25,0.31,12.98,3.25,10.39,12.3,1.5,11.6,25.0,1.51
CELP5,PNA,CELPA PNA,Energia Elétrica,Energia Elétrica,14403200000.0,16641800000.0,30/09/2018,2209070000.0,8929780000.0,842045000.0,3040870000.0,3080670000.0,2238620000.0,2760680000.0,2.56,1.25,0.31,20.85,5.22,16.69,12.3,0.9,11.6,25.0,1.51
CELM3,ON,CELM CIA EQUIP. DE LABORATORIOS MODERNOS ON,Máquinas e Equipamentos,Máqs. e Equips. Hospitalares,1740000.0,7250000.0,30/09/2007,116000.0,13222000.0,1864000.0,6610000.0,7374000.0,5510000.0,-11104000.0,0.26,-95.72,-22.41,-0.67,-0.16,-1.02,-38.4,0.0,-15.6,23.4,0.44
CEGR3,ON,CEG ON,Gás,Gás,12462600000.0,13161500000.0,30/09/2018,259638000.0,3338260000.0,204388000.0,844466000.0,903274000.0,698886000.0,1432860000.0,2.97,5.52,1.36,35.26,8.7,19.66,8.4,0.0,23.6,24.7,0.9
CEED4,PN N1,CEEE-D PN N1,Energia Elétrica,Energia Elétrica,474369000.0,1175760000.0,30/09/2018,9681000.0,3975020000.0,120210000.0,1175380000.0,821600000.0,701390000.0,-2093180000.0,0.14,-216.22,-108.78,-0.45,-0.23,-1.22,-30.3,0.0,-12.1,50.3,0.6
CEEB3,ON,COELBA ON,Energia Elétrica,Energia Elétrica,7915300000.0,13310100000.0,31/12/2018,262096000.0,14530600000.0,891534000.0,3352770000.0,6286350000.0,5394820000.0,5205000000.0,0.86,19.86,2.44,12.4,1.52,6.9,6.9,9.9,9.0,12.3,1.23
CEED3,ON N1,CEEE-D ON N1,Energia Elétrica,Energia Elétrica,435645000.0,1137040000.0,30/09/2018,9681000.0,3975020000.0,120210000.0,1175380000.0,821600000.0,701390000.0,-2093180000.0,0.13,-216.22,-108.78,-0.41,-0.21,-1.12,-30.3,0.0,-12.1,50.3,0.6
CEEB5,PNA,COELBA PNA,Energia Elétrica,Energia Elétrica,8258640000.0,13653500000.0,31/12/2018,262096000.0,14530600000.0,891534000.0,3352770000.0,6286350000.0,5394820000.0,5205000000.0,0.89,19.86,2.44,12.93,1.59,7.2,6.9,0.0,9.0,12.3,1.23
CEDO3,ON,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,60500000.0,289479000.0,30/09/2018,10000000.0,624897000.0,10452000.0,296328000.0,239431000.0,228979000.0,133775000.0,0.1,13.38,4.95,1.22,0.45,2.08,7.8,0.0,5.3,37.0,0.92
CEDO4,PN,CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,56300000.0,285279000.0,30/09/2018,10000000.0,624897000.0,10452000.0,296328000.0,239431000.0,228979000.0,133775000.0,0.09,13.38,4.95,1.14,0.42,1.94,7.8,0.0,5.3,37.0,0.92
CEBR6,PNB,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB,Energia Elétrica,Energia Elétrica,403936000.0,772620000.0,30/09/2018,14416000.0,3920540000.0,125179000.0,1990520000.0,493863000.0,368684000.0,643439000.0,0.14,44.63,-3.07,-9.13,0.63,5.55,-0.8,0.7,2.3,-6.9,1.06
CEBR5,PNA,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNA,Energia Elétrica,Energia Elétrica,432624000.0,801308000.0,30/09/2018,14416000.0,3920540000.0,125179000.0,1990520000.0,493863000.0,368684000.0,643439000.0,0.15,44.63,-3.07,-9.78,0.67,5.95,-0.8,13.1,2.3,-6.9,1.06
CCXC3,ON NM,CCX CARVAO ON NM,Mineração,Minerais Metálicos,5426190.0,2086190.0,30/09/2018,1701000.0,16180000.0,3340000.0,16180000.0,,-3340000.0,-47550000.0,,-27.95,-0.46,-6.91,-0.11,-1.31,0.0,0.0,,1.7,
CEBR3,ON,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON,Energia Elétrica,Energia Elétrica,576640000.0,945324000.0,30/09/2018,14416000.0,3920540000.0,125179000.0,1990520000.0,493863000.0,368684000.0,643439000.0,0.21,44.63,-3.07,-13.04,0.9,7.93,-0.8,0.5,2.3,-6.9,1.06
CCRO3,ON NM,COMPANHIA DE CONCESSÕES RODOVIÁRIAS ON NM,Transporte,Exploração de Rodovias,26179200000.0,39190700000.0,30/09/2018,2020000000.0,31910500000.0,4704060000.0,6315920000.0,17715500000.0,13011500000.0,9393540000.0,2.49,4.65,0.7,18.45,2.79,8.5,13.1,4.6,11.5,15.1,1.54
CCTU4,PN,COMPANHIA BRASILEIRA DE CARTUCHOS - CBC PN,,,76274900.0,113994000.0,30/06/2007,2046000.0,188118000.0,2069000.0,102875000.0,39788000.0,37719000.0,82550000.0,0.31,40.35,4.87,7.65,0.92,14.56,4.0,0.0,3.0,12.1,1.48
CCIM3,ON NM,CC DES IMOB ON NM,Construção e Engenharia,Construção Civil,623760000.0,1742530000.0,30/06/2012,113000000.0,3143290000.0,157728000.0,1910360000.0,1276500000.0,1118770000.0,660347000.0,0.5,5.84,-0.34,-16.44,0.94,8.96,-3.0,0.0,2.4,-5.7,2.58
CBMA4,PN,COBRASMA S/A PN,Material de Transporte,Material Ferroviário,1025850.0,7259210000.0,31/03/2018,102585000.0,158215000.0,,4509000.0,7258180000.0,7258180000.0,-8949730000.0,,-87.24,-9.41,-0.0,-0.0,-1.2,0.0,0.0,,10.8,
CCHI3,ON,CHIARELLI ON,Construção e Engenharia,Materiais de Construção,1560000.0,19648000.0,30/06/2014,78000000.0,20350000.0,86000.0,1104000.0,18174000.0,18088000.0,-160477000.0,,-2.06,0.0,0.0,-0.01,,,0.0,,,
CCHI4,PN,CHIARELLI PN,Construção e Engenharia,Materiais de Construção,1560000.0,19648000.0,30/06/2014,78000000.0,20350000.0,86000.0,1104000.0,18174000.0,18088000.0,-160477000.0,,-2.06,0.0,0.0,-0.01,,,0.0,,,
CBMA3,ON,COBRASMA S/A ON,Material de Transporte,Material Ferroviário,1025850.0,7259210000.0,31/03/2018,102585000.0,158215000.0,,4509000.0,7258180000.0,7258180000.0,-8949730000.0,,-87.24,-9.41,-0.0,-0.0,-1.2,0.0,0.0,,10.8,
CBEE3,ON,AMPLA ENERG ON,Energia Elétrica,Energia Elétrica,3832580000.0,7095380000.0,31/12/2018,166634000.0,9696400000.0,348853000.0,2096040000.0,3611650000.0,3262800000.0,3495550000.0,0.7,20.98,1.03,22.38,1.1,6.85,3.1,0.0,6.5,4.9,0.65
CASN3,ON,CASAN ON,Água e Saneamento,Água e Saneamento,5720750000.0,6783470000.0,30/09/2018,715094000.0,3266950000.0,80772000.0,421995000.0,1143490000.0,1062720000.0,1155910000.0,5.39,1.62,-0.15,-53.41,4.95,-111.76,-10.1,0.0,-1.6,-9.3,1.02
CARD3,ON NM,CSU CARDSYST ON NM,Serviços,Serviços Diversos,300542000.0,326370000.0,31/12/2018,41800000.0,393438000.0,29149000.0,113236000.0,54977000.0,25828000.0,240835000.0,0.72,5.76,0.78,9.16,1.25,7.01,7.8,4.9,12.8,13.6,1.19
CAML3,ON NM,CAMIL ON NM,Alimentos,Alimentos Diversos,2890870000.0,3716220000.0,31/08/2018,410052000.0,4394730000.0,665902000.0,2797390000.0,1491260000.0,825355000.0,2042570000.0,0.65,4.98,0.64,11.09,1.42,8.65,5.9,2.3,10.2,12.8,2.68
CAMB4,PN,PENALTY PN,"Tecidos, Vestuário e Calçados",Calçados,127215000.0,180416000.0,31/12/2018,3855000.0,214940000.0,11562000.0,113262000.0,64763000.0,53201000.0,24347000.0,0.51,6.32,4.32,7.65,5.23,5.48,6.7,0.0,12.7,68.3,0.85
CAMB3,ON,PENALTY ON,"Tecidos, Vestuário e Calçados",Calçados,,53201000.0,31/12/2018,3855000.0,214940000.0,11562000.0,113262000.0,64763000.0,53201000.0,24347000.0,,0.0,0.0,0.0,0.0,,6.7,0.0,12.7,68.3,0.85
CALI4,PN,CAL S/A PN,Construção e Engenharia,Construção Civil,27900000.0,27486000.0,31/12/2018,372000.0,45866000.0,414000.0,17877000.0,,-414000.0,26025000.0,4.09,69.96,6.72,11.16,1.07,-2.44,36.7,3.9,-25.3,9.6,3.35
CALI3,ON,CAL S/A ON,Construção e Engenharia,Construção Civil,36523000.0,36109000.0,31/12/2018,372000.0,45866000.0,414000.0,17877000.0,,-414000.0,26025000.0,5.36,69.96,6.72,14.61,1.4,-3.2,36.7,3.0,-25.3,9.6,3.35
BUET4,PN,BUETTNER S/A - INDUSTRIA E COMERCIO PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,89584000.0,176827000.0,31/12/2015,4845000.0,211823000.0,217000.0,22605000.0,87460000.0,87243000.0,-124674000.0,1.45,-25.73,-4.58,-4.04,-0.72,-9.72,-35.9,0.0,-6.0,17.8,0.11
BUET3,ON,BUETTNER S/A - INDUSTRIA E COMERCIO ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,121077000.0,208320000.0,31/12/2015,4845000.0,211823000.0,217000.0,22605000.0,87460000.0,87243000.0,-124674000.0,1.96,-25.73,-4.58,-5.46,-0.97,-13.13,-35.9,0.0,-6.0,17.8,0.11
BTTL4,PN,APABA PN,Holdings Diversificadas,Holdings Diversificadas,50684700.0,70894700.0,30/09/2018,15359000.0,142678000.0,4527000.0,49517000.0,24737000.0,20210000.0,13041000.0,0.17,0.85,-0.6,-5.5,3.89,-24.98,-3.2,0.0,-1.7,-70.7,1.0
BTTL3,ON,APABA ON,Holdings Diversificadas,Holdings Diversificadas,65122200.0,85332200.0,30/09/2018,15359000.0,142678000.0,4527000.0,49517000.0,24737000.0,20210000.0,13041000.0,0.22,0.85,-0.6,-7.06,4.99,-32.1,-3.2,0.0,-1.7,-70.7,1.0
BTOW3,ON,B2W - COMPANHIA GLOBAL DO VAREJO ON,Comércio,Produtos Diversos,22205600000.0,24323900000.0,30/09/2018,457281000.0,13049000000.0,5085820000.0,7230940000.0,7204130000.0,2118320000.0,3598870000.0,3.36,7.87,-0.8,-60.9,6.17,264.87,-5.5,0.0,1.3,-10.1,2.37
BSLI4,ON,BRB ON,Financeiros,Bancos,1525170000.0,,30/09/2018,36305000.0,14891800000.0,2874370000.0,6428270000.0,,,1439390000.0,,39.65,2.81,14.95,1.06,,0.0,6.0,,7.1,
BSLI3,ON,BRB ON,Financeiros,Bancos,1234730000.0,,30/09/2018,36305000.0,14891800000.0,2874370000.0,6428270000.0,,,1439390000.0,,39.65,2.81,12.1,0.86,,0.0,6.8,,7.1,
BSGR3,ON,AGF BRASIL SEGUROS ON,,,,,31/03/2005,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,
BSEV3,ON NM,BIOSEV ON NM,Alimentos,Açucar e Alcool,2949040000.0,7996070000.0,31/12/2018,1020430000.0,8381830000.0,898700000.0,3093740000.0,5945730000.0,5047030000.0,624421000.0,0.45,0.61,-1.15,-2.52,4.72,10.45,-18.0,0.0,4.1,-187.5,1.59
BSCT6,PNBANT,BESC S.A. PNBANT,Financeiros,Bancos,433383000.0,,30/06/2008,167978000.0,6275340000.0,1550350000.0,4928590000.0,,,212960000.0,,1.27,0.11,22.49,2.04,,0.0,0.0,,9.0,
BSCT5,PNAANT,BESC S.A. PNAANT,Financeiros,Bancos,587923000.0,,30/06/2008,167978000.0,6275340000.0,1550350000.0,4928590000.0,,,212960000.0,,1.27,0.11,30.51,2.76,,0.0,0.0,,9.0,
BRTP3,ON N1,BRASIL TELECOM PARTICIPAÇÕES S.A. ON N1,Telefonia Fixa,Telefonia Fixa,12997300000.0,16272300000.0,30/06/2009,363969000.0,18990400000.0,1548740000.0,6487940000.0,4823650000.0,3274910000.0,5302340000.0,1.17,14.57,-0.53,-67.26,2.45,6.03,-3.0,0.0,13.4,-3.6,1.29
BRTP4,PN N1,BRASIL TELECOM PARTICIPAÇÕES S.A. PN N1,Telefonia Fixa,Telefonia Fixa,7574200000.0,10849100000.0,30/06/2009,363969000.0,18990400000.0,1548740000.0,6487940000.0,4823650000.0,3274910000.0,5302340000.0,0.68,14.57,-0.53,-39.19,1.43,3.51,-3.0,0.0,13.4,-3.6,1.29
BRSR6,PNB,BANRISUL S/A PNB,Financeiros,Bancos,10833700000.0,,31/12/2018,408974000.0,77030800000.0,5479010000.0,40686100000.0,,,7275070000.0,,17.79,2.56,10.33,1.49,,0.0,7.6,,14.4,
BRSR5,PNA,BANRISUL S/A PNA,Financeiros,Bancos,10551500000.0,,31/12/2018,408974000.0,77030800000.0,5479010000.0,40686100000.0,,,7275070000.0,,17.79,2.56,10.06,1.45,,0.0,8.0,,14.4,
BRSR3,ON,BANRISUL S/A ON,Financeiros,Bancos,10326600000.0,,31/12/2018,408974000.0,77030800000.0,5479010000.0,40686100000.0,,,7275070000.0,,17.79,2.56,9.85,1.42,,0.0,8.0,,14.4,
BRPR3,ON NM,BR PROPERTIES ON NM,Exploração de Imóveis,Exploração de Imóveis,3664220000.0,5685850000.0,31/12/2018,407135000.0,10637100000.0,1523760000.0,1697830000.0,3545390000.0,2021630000.0,5870370000.0,8.7,14.42,0.03,267.36,0.62,11.14,3.3,1.8,3.6,0.2,1.47
BRKM5,PNA N1,BRASKEM PNA N1,Químicos ,Petroquímicos,43576000000.0,60835700000.0,31/12/2018,797219000.0,59194000000.0,7905250000.0,21383900000.0,25164900000.0,17259700000.0,6787640000.0,0.75,8.51,3.6,15.2,6.42,5.31,5.0,3.4,19.1,42.2,0.93
BRML3,ON,BR MALLS PARTICIPAÇÔES S/A ON,Exploração de Imóveis,Exploração de Imóveis,11343000000.0,13191100000.0,31/12/2018,871866000.0,18131000000.0,930949000.0,1305040000.0,2779080000.0,1848130000.0,10485100000.0,9.48,12.03,1.16,11.19,1.08,13.32,92.3,0.7,5.0,9.7,1.38
BRKM6,PNB N1,BRASKEM PNB N1,Químicos ,Petroquímicos,40179800000.0,57439500000.0,31/12/2018,797219000.0,59194000000.0,7905250000.0,21383900000.0,25164900000.0,17259700000.0,6787640000.0,0.69,8.51,3.6,14.02,5.92,4.89,5.0,0.0,19.1,42.2,0.93
BRKM3,ON N1,BRASKEM ON N1,Químicos ,Petroquímicos,43368700000.0,60628400000.0,31/12/2018,797219000.0,59194000000.0,7905250000.0,21383900000.0,25164900000.0,17259700000.0,6787640000.0,0.75,8.51,3.6,15.13,6.39,5.28,5.0,3.5,19.1,42.2,0.93
BRIV3,ON,ALFA DE INVESTIMENTO ON,Financeiros,Bancos,549326000.0,,31/12/2018,88601000.0,12829300000.0,2292740000.0,8440050000.0,,,1443120000.0,,16.29,0.63,9.8,0.38,,0.0,0.0,,3.9,
BRIV4,PN,ALFA DE INVESTIMENTO PN,Financeiros,Bancos,620207000.0,,31/12/2018,88601000.0,12829300000.0,2292740000.0,8440050000.0,,,1443120000.0,,16.29,0.63,11.07,0.43,,0.0,7.7,,3.9,
BRIN3,ON NM,BR Insurance ON NM,Previdência e Seguros,Corretoras de Seguros,140124000.0,99160500.0,30/09/2018,7678000.0,285001000.0,40963000.0,58550000.0,,-40963000.0,234294000.0,1.56,30.52,-9.25,-1.97,0.6,-2.08,-80.1,0.0,-28.4,-30.3,2.8
BRGE8,PND,CONSORCIO ALFA PND,Financeiros,Bancos,340245000.0,-1341660000.0,31/12/2018,73646000.0,3162080000.0,1681910000.0,1939470000.0,,-1681910000.0,1145370000.0,13.09,15.55,0.72,6.42,0.3,-0.81,321.9,6.0,-28.4,4.6,1.46
BRGE7,PNC,CONSORCIO ALFA PNC,Financeiros,Bancos,397688000.0,-1284220000.0,31/12/2018,73646000.0,3162080000.0,1681910000.0,1939470000.0,,-1681910000.0,1145370000.0,15.3,15.55,0.72,7.5,0.35,-0.95,321.9,7.2,-28.4,4.6,1.46
BRGE5,PNA,CONSORCIO ALFA PNA,Financeiros,Bancos,265862000.0,-1416040000.0,31/12/2018,73646000.0,3162080000.0,1681910000.0,1939470000.0,,-1681910000.0,1145370000.0,10.23,15.55,0.72,5.01,0.23,-0.63,321.9,0.0,-28.4,4.6,1.46
BRGE6,PNB,CONSORCIO ALFA PNB,Financeiros,Bancos,721731000.0,-960175000.0,31/12/2018,73646000.0,3162080000.0,1681910000.0,1939470000.0,,-1681910000.0,1145370000.0,27.76,15.55,0.72,13.61,0.63,-1.72,321.9,6.8,-28.4,4.6,1.46
BRGE3,ON,CONSORCIO ALFA ON,Financeiros,Bancos,324042000.0,-1357860000.0,31/12/2018,73646000.0,3162080000.0,1681910000.0,1939470000.0,,-1681910000.0,1145370000.0,12.46,15.55,0.72,6.11,0.28,-0.77,321.9,0.0,-28.4,4.6,1.46
BRGE12,PNF,CONSORCIO ALFA PNF,Financeiros,Bancos,220938000.0,-1460970000.0,31/12/2018,73646000.0,3162080000.0,1681910000.0,1939470000.0,,-1681910000.0,1145370000.0,8.5,15.55,0.72,4.17,0.19,-0.53,321.9,0.0,-28.4,4.6,1.46
BRGE11,PNE,CONSORCIO ALFA PNE,Financeiros,Bancos,441876000.0,-1240030000.0,31/12/2018,73646000.0,3162080000.0,1681910000.0,1939470000.0,,-1681910000.0,1145370000.0,17.0,15.55,0.72,8.33,0.39,-1.05,321.9,5.5,-28.4,4.6,1.46
BRDT3,ON NM,PETROBRAS BR ON NM,"Petróleo, Gás e Biocombustíveis",Exploração e/ou Refino e Distribuição,29474500000.0,31989500000.0,31/12/2018,1165000000.0,25345000000.0,3057000000.0,12803000000.0,5572000000.0,2515000000.0,9686000000.0,0.3,8.31,2.74,9.23,3.04,13.75,3.3,3.4,10.7,33.0,2.81
BRFS3,ON NM,BRF Foods ON NM,Alimentos,Carnes e Derivados,18922500000.0,35711300000.0,31/12/2018,812473000.0,42382400000.0,5376600000.0,19030900000.0,22165400000.0,16788800000.0,6964630000.0,0.63,8.57,-5.47,-4.25,2.72,-96.01,-14.8,0.0,-0.6,-63.9,1.31
BRAP4,PN N1,BRADESPAR S/A PN N1,Holdings Diversificadas,Holdings Diversificadas,10876100000.0,10075800000.0,30/09/2018,348034000.0,12360800000.0,1511070000.0,1511140000.0,710839000.0,-800236000.0,9158590000.0,,26.32,1.6,19.57,1.19,-558.92,0.0,6.2,,6.1,
